id,account_id,debit,credit,entry_type,created_at,updated_at,journal_id,journal_type,sub_journal_id,sub_journal_type,reversal_id,occurred_on,account_exists
1422,8,21.324,,allocation,2016-03-01 01:18:24.008533,2016-03-06 15:59:51.096626,29,Payment,88,Allocation,1754,,TRUE
1423,4,,21.324,distribution,2016-03-01 01:18:24.014164,2016-03-06 15:59:51.107911,29,Payment,120,Allocation,1755,,TRUE
1424,12,21.324,,allocation,2016-03-01 01:18:24.019423,2016-03-06 15:59:51.118695,29,Payment,120,Allocation,1756,,TRUE
1425,4,,21.324,distribution,2016-03-01 01:18:24.024622,2016-03-06 15:59:51.131572,29,Payment,123,Allocation,1757,,TRUE
1426,11,21.324,,allocation,2016-03-01 01:18:24.03007,2016-03-06 15:59:51.145317,29,Payment,123,Allocation,1758,,TRUE
1427,4,,21.324,distribution,2016-03-01 01:18:24.035631,2016-03-06 15:59:51.157742,29,Payment,124,Allocation,1759,,TRUE
1428,6,21.324,,allocation,2016-03-01 01:18:24.040973,2016-03-06 15:59:51.168411,29,Payment,124,Allocation,1760,,TRUE
1429,4,,21.324,distribution,2016-03-01 01:18:24.046288,2016-03-06 15:59:51.178934,29,Payment,125,Allocation,1761,,TRUE
1430,14,21.324,,allocation,2016-03-01 01:18:24.051432,2016-03-06 15:59:51.191938,29,Payment,125,Allocation,1762,,TRUE
1431,4,,21.324,distribution,2016-03-01 01:18:24.056569,2016-03-06 15:59:51.203554,29,Payment,126,Allocation,1763,,TRUE
1432,5,21.324,,allocation,2016-03-01 01:18:24.06184,2016-03-06 15:59:51.214928,29,Payment,126,Allocation,1764,,TRUE
1433,4,,21.324,distribution,2016-03-01 01:18:24.067039,2016-03-06 15:59:51.226888,29,Payment,164,Allocation,1765,,TRUE
1434,17,21.324,,allocation,2016-03-01 01:18:24.072224,2016-03-06 15:59:51.237829,29,Payment,164,Allocation,1766,,TRUE
1389,4,,2.1318181818,distribution,2016-03-01 01:18:10.859147,2016-03-17 15:25:01.82778,32,Payment,144,Allocation,2005,,TRUE
1390,11,2.1318181818,,allocation,2016-03-01 01:18:10.864111,2016-03-17 15:25:01.840735,32,Payment,144,Allocation,2006,,TRUE
1391,4,,2.1318181818,distribution,2016-03-01 01:18:10.86961,2016-03-17 15:25:01.85285,32,Payment,145,Allocation,2007,,TRUE
1392,6,2.1318181818,,allocation,2016-03-01 01:18:10.87474,2016-03-17 15:25:01.865927,32,Payment,145,Allocation,2008,,TRUE
1393,4,,2.1318181818,distribution,2016-03-01 01:18:10.879434,2016-03-17 15:25:01.878104,32,Payment,146,Allocation,2009,,TRUE
1394,14,2.1318181818,,allocation,2016-03-01 01:18:10.884026,2016-03-17 15:25:01.891611,32,Payment,146,Allocation,2010,,TRUE
1395,4,,2.1318181818,distribution,2016-03-01 01:18:10.888552,2016-03-17 15:25:01.907224,32,Payment,163,Allocation,2011,,TRUE
1396,17,2.1318181818,,allocation,2016-03-01 01:18:10.893882,2016-03-17 15:25:01.920541,32,Payment,163,Allocation,2012,,TRUE
1477,4,60,,reversal,2016-03-01 01:18:39.207359,2016-03-01 01:18:39.207359,33,Payment,137,Allocation,1089,,TRUE
1478,12,,60,reversal,2016-03-01 01:18:39.216291,2016-03-01 01:18:39.216291,33,Payment,137,Allocation,1090,,TRUE
1479,4,60,,reversal,2016-03-01 01:18:39.224816,2016-03-01 01:18:39.224816,33,Payment,147,Allocation,1091,,TRUE
1480,3,,60,reversal,2016-03-01 01:18:39.233129,2016-03-01 01:18:39.233129,33,Payment,147,Allocation,1092,,TRUE
1481,4,60,,reversal,2016-03-01 01:18:39.241307,2016-03-01 01:18:39.241307,33,Payment,148,Allocation,1093,,TRUE
1482,13,,60,reversal,2016-03-01 01:18:39.249473,2016-03-01 01:18:39.249473,33,Payment,148,Allocation,1094,,TRUE
1483,4,60,,reversal,2016-03-01 01:18:39.259299,2016-03-01 01:18:39.259299,33,Payment,149,Allocation,1095,,TRUE
1484,7,,60,reversal,2016-03-01 01:18:39.268672,2016-03-01 01:18:39.268672,33,Payment,149,Allocation,1096,,TRUE
1485,4,60,,reversal,2016-03-01 01:18:39.277518,2016-03-01 01:18:39.277518,33,Payment,150,Allocation,1097,,TRUE
1486,8,,60,reversal,2016-03-01 01:18:39.285964,2016-03-01 01:18:39.285964,33,Payment,150,Allocation,1098,,TRUE
1487,4,60,,reversal,2016-03-01 01:18:39.294247,2016-03-01 01:18:39.294247,33,Payment,151,Allocation,1099,,TRUE
1488,9,,60,reversal,2016-03-01 01:18:39.302315,2016-03-01 01:18:39.302315,33,Payment,151,Allocation,1100,,TRUE
1489,4,60,,reversal,2016-03-01 01:18:39.310515,2016-03-01 01:18:39.310515,33,Payment,152,Allocation,1101,,TRUE
1490,11,,60,reversal,2016-03-01 01:18:39.319436,2016-03-01 01:18:39.319436,33,Payment,152,Allocation,1102,,TRUE
1491,4,60,,reversal,2016-03-01 01:18:39.327633,2016-03-01 01:18:39.327633,33,Payment,153,Allocation,1103,,TRUE
1492,6,,60,reversal,2016-03-01 01:18:39.335863,2016-03-01 01:18:39.335863,33,Payment,153,Allocation,1104,,TRUE
1493,4,60,,reversal,2016-03-01 01:18:39.344113,2016-03-01 01:18:39.344113,33,Payment,154,Allocation,1105,,TRUE
1494,14,,60,reversal,2016-03-01 01:18:39.352557,2016-03-01 01:18:39.352557,33,Payment,154,Allocation,1106,,TRUE
1495,4,60,,reversal,2016-03-01 01:18:39.361868,2016-03-01 01:18:39.361868,33,Payment,155,Allocation,1107,,TRUE
1496,5,,60,reversal,2016-03-01 01:18:39.370576,2016-03-01 01:18:39.370576,33,Payment,155,Allocation,1108,,TRUE
1519,3,,25,payment,2016-03-05 19:14:38.264688,2016-03-05 19:14:38.264688,34,Payment,,,,2016-03-01,TRUE
1520,4,25,,receipt,2016-03-05 19:14:38.275876,2016-03-05 19:14:38.275876,34,Payment,,,,2016-03-01,TRUE
1523,11,,464.91,payment,2016-03-05 19:15:16.388285,2016-03-05 19:15:16.388285,35,Payment,,,,2016-03-01,TRUE
1524,4,464.91,,receipt,2016-03-05 19:15:16.39089,2016-03-05 19:15:16.39089,35,Payment,,,,2016-03-01,TRUE
1522,3,25,,allocation,2016-03-05 19:14:38.328282,2016-03-05 19:17:33.316779,34,Payment,167,Allocation,1540,,TRUE
1455,4,,16.5863636364,distribution,2016-03-01 01:18:32.110845,2016-03-17 15:32:22.056049,31,Payment,90,Allocation,2127,,TRUE
1456,6,16.5863636364,,allocation,2016-03-01 01:18:32.117343,2016-03-17 15:32:22.067956,31,Payment,90,Allocation,2128,,TRUE
1457,4,,16.5863636364,distribution,2016-03-01 01:18:32.122288,2016-03-17 15:32:22.079124,31,Payment,127,Allocation,2129,,TRUE
1458,3,16.5863636364,,allocation,2016-03-01 01:18:32.1269,2016-03-17 15:32:22.089938,31,Payment,127,Allocation,2130,,TRUE
1459,4,,16.5863636364,distribution,2016-03-01 01:18:32.131389,2016-03-17 15:32:22.100766,31,Payment,128,Allocation,2131,,TRUE
1460,13,16.5863636364,,allocation,2016-03-01 01:18:32.13587,2016-03-17 15:32:22.111825,31,Payment,128,Allocation,2132,,TRUE
1461,4,,16.5863636364,distribution,2016-03-01 01:18:32.14009,2016-03-17 15:32:22.123516,31,Payment,129,Allocation,2133,,TRUE
1462,12,16.5863636364,,allocation,2016-03-01 01:18:32.144465,2016-03-17 15:32:22.13699,31,Payment,129,Allocation,2134,,TRUE
1463,4,,16.5863636364,distribution,2016-03-01 01:18:32.150949,2016-03-17 15:32:22.150904,31,Payment,130,Allocation,2135,,TRUE
1465,4,,16.5863636364,distribution,2016-03-01 01:18:32.160809,2016-03-17 15:32:22.176206,31,Payment,131,Allocation,2137,,TRUE
1466,8,16.5863636364,,allocation,2016-03-01 01:18:32.165826,2016-03-17 15:32:22.187383,31,Payment,131,Allocation,2138,,TRUE
1467,4,,16.5863636364,distribution,2016-03-01 01:18:32.170679,2016-03-17 15:32:22.198773,31,Payment,132,Allocation,2139,,TRUE
1468,9,16.5863636364,,allocation,2016-03-01 01:18:32.175055,2016-03-17 15:32:22.211871,31,Payment,132,Allocation,2140,,TRUE
1469,4,,16.5863636364,distribution,2016-03-01 01:18:32.179457,2016-03-17 15:32:22.223251,31,Payment,133,Allocation,2141,,TRUE
1470,11,16.5863636364,,allocation,2016-03-01 01:18:32.184455,2016-03-17 15:32:22.235111,31,Payment,133,Allocation,2142,,TRUE
1471,4,,16.5863636364,distribution,2016-03-01 01:18:32.189295,2016-03-17 15:32:22.246626,31,Payment,134,Allocation,2143,,TRUE
1472,14,16.5863636364,,allocation,2016-03-01 01:18:32.195624,2016-03-17 15:32:22.259671,31,Payment,134,Allocation,2144,,TRUE
1473,4,,16.5863636364,distribution,2016-03-01 01:18:32.201376,2016-03-17 15:32:22.273702,31,Payment,135,Allocation,2145,,TRUE
1474,5,16.5863636364,,allocation,2016-03-01 01:18:32.206767,2016-03-17 15:32:22.291315,31,Payment,135,Allocation,2146,,TRUE
1475,4,,16.5863636364,distribution,2016-03-01 01:18:32.211688,2016-03-17 15:32:22.304491,31,Payment,165,Allocation,2147,,TRUE
1476,17,16.5863636364,,allocation,2016-03-01 01:18:32.216181,2016-03-17 15:32:22.317113,31,Payment,165,Allocation,2148,,TRUE
1497,4,,54.5454545455,distribution,2016-03-01 01:18:39.37962,2016-03-17 15:33:15.42531,33,Payment,137,Allocation,2165,,TRUE
1498,12,54.5454545455,,allocation,2016-03-01 01:18:39.384965,2016-03-17 15:33:15.44105,33,Payment,137,Allocation,2166,,TRUE
1499,4,,54.5454545455,distribution,2016-03-01 01:18:39.390098,2016-03-17 15:33:15.460167,33,Payment,147,Allocation,2167,,TRUE
1500,3,54.5454545455,,allocation,2016-03-01 01:18:39.395057,2016-03-17 15:33:15.476634,33,Payment,147,Allocation,2168,,TRUE
1501,4,,54.5454545455,distribution,2016-03-01 01:18:39.399626,2016-03-17 15:33:15.496323,33,Payment,148,Allocation,2169,,TRUE
1502,13,54.5454545455,,allocation,2016-03-01 01:18:39.404236,2016-03-17 15:33:15.509556,33,Payment,148,Allocation,2170,,TRUE
1503,4,,54.5454545455,distribution,2016-03-01 01:18:39.408902,2016-03-17 15:33:15.524507,33,Payment,149,Allocation,2171,,TRUE
1504,7,54.5454545455,,allocation,2016-03-01 01:18:39.413273,2016-03-17 15:33:15.539524,33,Payment,149,Allocation,2172,,TRUE
1505,4,,54.5454545455,distribution,2016-03-01 01:18:39.417625,2016-03-17 15:33:15.567709,33,Payment,150,Allocation,2173,,TRUE
1506,8,54.5454545455,,allocation,2016-03-01 01:18:39.422156,2016-03-17 15:33:15.5906,33,Payment,150,Allocation,2174,,TRUE
1507,4,,54.5454545455,distribution,2016-03-01 01:18:39.42705,2016-03-17 15:33:15.60529,33,Payment,151,Allocation,2175,,TRUE
1508,9,54.5454545455,,allocation,2016-03-01 01:18:39.433531,2016-03-17 15:33:15.624535,33,Payment,151,Allocation,2176,,TRUE
1509,4,,54.5454545455,distribution,2016-03-01 01:18:39.438264,2016-03-17 15:33:15.638937,33,Payment,152,Allocation,2177,,TRUE
1510,11,54.5454545455,,allocation,2016-03-01 01:18:39.442985,2016-03-17 15:33:15.657246,33,Payment,152,Allocation,2178,,TRUE
1511,4,,54.5454545455,distribution,2016-03-01 01:18:39.447462,2016-03-17 15:33:15.672599,33,Payment,153,Allocation,2179,,TRUE
1512,6,54.5454545455,,allocation,2016-03-01 01:18:39.452416,2016-03-17 15:33:15.68539,33,Payment,153,Allocation,2180,,TRUE
1513,4,,54.5454545455,distribution,2016-03-01 01:18:39.456875,2016-03-17 15:33:15.702345,33,Payment,154,Allocation,2181,,TRUE
1514,14,54.5454545455,,allocation,2016-03-01 01:18:39.461668,2016-03-17 15:33:15.722392,33,Payment,154,Allocation,2182,,TRUE
1516,5,54.5454545455,,allocation,2016-03-01 01:18:39.470283,2016-03-17 15:33:15.776342,33,Payment,155,Allocation,2184,,TRUE
1517,4,,54.5454545455,distribution,2016-03-01 01:18:39.474618,2016-03-17 15:33:15.797641,33,Payment,166,Allocation,2185,,TRUE
1518,17,54.5454545455,,allocation,2016-03-01 01:18:39.478984,2016-03-17 15:33:15.813172,33,Payment,166,Allocation,2186,,TRUE
1527,6,,21.19,payment,2016-03-05 19:15:54.970193,2016-03-05 19:15:54.970193,36,Payment,,,,2016-03-02,TRUE
1528,4,21.19,,receipt,2016-03-05 19:15:54.975617,2016-03-05 19:15:54.975617,36,Payment,,,,2016-03-02,TRUE
1531,6,,57.87,payment,2016-03-05 19:16:41.284388,2016-03-05 19:16:41.284388,37,Payment,,,,2016-03-02,TRUE
1532,4,57.87,,receipt,2016-03-05 19:16:41.287496,2016-03-05 19:16:41.287496,37,Payment,,,,2016-03-02,TRUE
1535,6,,110,payment,2016-03-05 19:17:16.760055,2016-03-05 19:17:16.760055,38,Payment,,,,2016-03-02,TRUE
1536,4,110,,receipt,2016-03-05 19:17:16.763384,2016-03-05 19:17:16.763384,38,Payment,,,,2016-03-02,TRUE
1539,4,25,,reversal,2016-03-05 19:17:33.275263,2016-03-05 19:17:33.275263,34,Payment,167,Allocation,1521,,TRUE
1521,4,,25,distribution,2016-03-05 19:14:38.317572,2016-03-05 19:17:33.288828,34,Payment,167,Allocation,1539,,TRUE
1540,3,,25,reversal,2016-03-05 19:17:33.302012,2016-03-05 19:17:33.302012,34,Payment,167,Allocation,1522,,TRUE
1541,4,,6.25,distribution,2016-03-05 19:17:33.32839,2016-03-05 19:17:33.32839,34,Payment,167,Allocation,,,TRUE
1542,3,6.25,,allocation,2016-03-05 19:17:33.349665,2016-03-05 19:17:33.349665,34,Payment,167,Allocation,,,TRUE
1543,4,,6.25,distribution,2016-03-05 19:17:33.366783,2016-03-05 19:17:33.366783,34,Payment,172,Allocation,,,TRUE
1544,8,6.25,,allocation,2016-03-05 19:17:33.38179,2016-03-05 19:17:33.38179,34,Payment,172,Allocation,,,TRUE
1545,4,,6.25,distribution,2016-03-05 19:17:33.39543,2016-03-05 19:17:33.39543,34,Payment,173,Allocation,,,TRUE
1546,11,6.25,,allocation,2016-03-05 19:17:33.409487,2016-03-05 19:17:33.409487,34,Payment,173,Allocation,,,TRUE
1547,4,,6.25,distribution,2016-03-05 19:17:33.432522,2016-03-05 19:17:33.432522,34,Payment,174,Allocation,,,TRUE
1548,6,6.25,,allocation,2016-03-05 19:17:33.449226,2016-03-05 19:17:33.449226,34,Payment,174,Allocation,,,TRUE
1549,4,464.91,,reversal,2016-03-05 19:18:00.700847,2016-03-05 19:18:00.700847,35,Payment,168,Allocation,1525,,TRUE
1525,4,,464.91,distribution,2016-03-05 19:15:16.410913,2016-03-05 19:18:00.711223,35,Payment,168,Allocation,1549,,TRUE
1550,11,,464.91,reversal,2016-03-05 19:18:00.723305,2016-03-05 19:18:00.723305,35,Payment,168,Allocation,1526,,TRUE
1526,11,464.91,,allocation,2016-03-05 19:15:16.418132,2016-03-05 19:18:00.731764,35,Payment,168,Allocation,1550,,TRUE
1551,4,,92.982,distribution,2016-03-05 19:18:00.739594,2016-03-05 19:18:00.739594,35,Payment,168,Allocation,,,TRUE
1552,11,92.982,,allocation,2016-03-05 19:18:00.746983,2016-03-05 19:18:00.746983,35,Payment,168,Allocation,,,TRUE
1553,4,,92.982,distribution,2016-03-05 19:18:00.754974,2016-03-05 19:18:00.754974,35,Payment,175,Allocation,,,TRUE
1554,3,92.982,,allocation,2016-03-05 19:18:00.76787,2016-03-05 19:18:00.76787,35,Payment,175,Allocation,,,TRUE
1555,4,,92.982,distribution,2016-03-05 19:18:00.781285,2016-03-05 19:18:00.781285,35,Payment,176,Allocation,,,TRUE
1556,8,92.982,,allocation,2016-03-05 19:18:00.787834,2016-03-05 19:18:00.787834,35,Payment,176,Allocation,,,TRUE
1557,4,,92.982,distribution,2016-03-05 19:18:00.794328,2016-03-05 19:18:00.794328,35,Payment,177,Allocation,,,TRUE
1558,6,92.982,,allocation,2016-03-05 19:18:00.800887,2016-03-05 19:18:00.800887,35,Payment,177,Allocation,,,TRUE
1559,4,,92.982,distribution,2016-03-05 19:18:00.808387,2016-03-05 19:18:00.808387,35,Payment,178,Allocation,,,TRUE
1560,5,92.982,,allocation,2016-03-05 19:18:00.818888,2016-03-05 19:18:00.818888,35,Payment,178,Allocation,,,TRUE
1561,4,21.19,,reversal,2016-03-05 19:18:15.531973,2016-03-05 19:18:15.531973,36,Payment,169,Allocation,1529,,TRUE
1529,4,,21.19,distribution,2016-03-05 19:15:54.998247,2016-03-05 19:18:15.538768,36,Payment,169,Allocation,1561,,TRUE
1562,6,,21.19,reversal,2016-03-05 19:18:15.548407,2016-03-05 19:18:15.548407,36,Payment,169,Allocation,1530,,TRUE
1530,6,21.19,,allocation,2016-03-05 19:15:55.012849,2016-03-05 19:18:15.571432,36,Payment,169,Allocation,1562,,TRUE
1563,4,,7.0633333333,distribution,2016-03-05 19:18:15.5891,2016-03-05 19:18:15.5891,36,Payment,179,Allocation,,,TRUE
1564,3,7.0633333333,,allocation,2016-03-05 19:18:15.604247,2016-03-05 19:18:15.604247,36,Payment,179,Allocation,,,TRUE
1565,4,,7.0633333333,distribution,2016-03-05 19:18:15.62193,2016-03-05 19:18:15.62193,36,Payment,180,Allocation,,,TRUE
1566,5,7.0633333333,,allocation,2016-03-05 19:18:15.634279,2016-03-05 19:18:15.634279,36,Payment,180,Allocation,,,TRUE
1567,4,,7.0633333333,distribution,2016-03-05 19:18:15.648859,2016-03-05 19:18:15.648859,36,Payment,169,Allocation,,,TRUE
1568,6,7.0633333333,,allocation,2016-03-05 19:18:15.655462,2016-03-05 19:18:15.655462,36,Payment,169,Allocation,,,TRUE
1569,4,57.87,,reversal,2016-03-05 19:19:06.53127,2016-03-05 19:19:06.53127,37,Payment,170,Allocation,1533,,TRUE
1533,4,,57.87,distribution,2016-03-05 19:16:41.319391,2016-03-05 19:19:06.539712,37,Payment,170,Allocation,1569,,TRUE
1570,6,,57.87,reversal,2016-03-05 19:19:06.551464,2016-03-05 19:19:06.551464,37,Payment,170,Allocation,1534,,TRUE
1534,6,57.87,,allocation,2016-03-05 19:16:41.32719,2016-03-05 19:19:06.559149,37,Payment,170,Allocation,1570,,TRUE
1571,4,,11.574,distribution,2016-03-05 19:19:06.567023,2016-03-05 19:19:06.567023,37,Payment,170,Allocation,,,TRUE
1572,6,11.574,,allocation,2016-03-05 19:19:06.574187,2016-03-05 19:19:06.574187,37,Payment,170,Allocation,,,TRUE
1573,4,,11.574,distribution,2016-03-05 19:19:06.580329,2016-03-05 19:19:06.580329,37,Payment,181,Allocation,,,TRUE
1574,3,11.574,,allocation,2016-03-05 19:19:06.586985,2016-03-05 19:19:06.586985,37,Payment,181,Allocation,,,TRUE
1575,4,,11.574,distribution,2016-03-05 19:19:06.593489,2016-03-05 19:19:06.593489,37,Payment,182,Allocation,,,TRUE
1576,8,11.574,,allocation,2016-03-05 19:19:06.602114,2016-03-05 19:19:06.602114,37,Payment,182,Allocation,,,TRUE
1577,4,,11.574,distribution,2016-03-05 19:19:06.608794,2016-03-05 19:19:06.608794,37,Payment,183,Allocation,,,TRUE
1578,11,11.574,,allocation,2016-03-05 19:19:06.614454,2016-03-05 19:19:06.614454,37,Payment,183,Allocation,,,TRUE
1579,4,,11.574,distribution,2016-03-05 19:19:06.62363,2016-03-05 19:19:06.62363,37,Payment,184,Allocation,,,TRUE
1580,5,11.574,,allocation,2016-03-05 19:19:06.639899,2016-03-05 19:19:06.639899,37,Payment,184,Allocation,,,TRUE
1581,4,110,,reversal,2016-03-05 19:19:22.061884,2016-03-05 19:19:22.061884,38,Payment,171,Allocation,1537,,TRUE
1537,4,,110,distribution,2016-03-05 19:17:16.784358,2016-03-05 19:19:22.068047,38,Payment,171,Allocation,1581,,TRUE
1582,6,,110,reversal,2016-03-05 19:19:22.074575,2016-03-05 19:19:22.074575,38,Payment,171,Allocation,1538,,TRUE
1538,6,110,,allocation,2016-03-05 19:17:16.789845,2016-03-05 19:19:22.080732,38,Payment,171,Allocation,1582,,TRUE
1583,4,,36.6666666667,distribution,2016-03-05 19:19:22.087092,2016-03-05 19:19:22.087092,38,Payment,185,Allocation,,,TRUE
1584,3,36.6666666667,,allocation,2016-03-05 19:19:22.093798,2016-03-05 19:19:22.093798,38,Payment,185,Allocation,,,TRUE
1585,4,,36.6666666667,distribution,2016-03-05 19:19:22.100635,2016-03-05 19:19:22.100635,38,Payment,171,Allocation,,,TRUE
1586,6,36.6666666667,,allocation,2016-03-05 19:19:22.107246,2016-03-05 19:19:22.107246,38,Payment,171,Allocation,,,TRUE
1587,4,,36.6666666667,distribution,2016-03-05 19:19:22.112919,2016-03-05 19:19:22.112919,38,Payment,186,Allocation,,,TRUE
1588,11,36.6666666667,,allocation,2016-03-05 19:19:22.11858,2016-03-05 19:19:22.11858,38,Payment,186,Allocation,,,TRUE
1589,4,0.7727272727,,reversal,2016-03-05 19:59:19.29605,2016-03-05 19:59:19.29605,21,Payment,45,Allocation,1207,,TRUE
1207,4,,0.7727272727,distribution,2016-03-01 01:17:12.899595,2016-03-05 19:59:19.301711,21,Payment,45,Allocation,1589,,TRUE
1590,7,,0.7727272727,reversal,2016-03-05 19:59:19.308211,2016-03-05 19:59:19.308211,21,Payment,45,Allocation,1208,,TRUE
1591,4,0.7727272727,,reversal,2016-03-05 19:59:19.319093,2016-03-05 19:59:19.319093,21,Payment,46,Allocation,1209,,TRUE
1209,4,,0.7727272727,distribution,2016-03-01 01:17:12.910496,2016-03-05 19:59:19.32502,21,Payment,46,Allocation,1591,,TRUE
1592,3,,0.7727272727,reversal,2016-03-05 19:59:19.332266,2016-03-05 19:59:19.332266,21,Payment,46,Allocation,1210,,TRUE
1593,4,0.7727272727,,reversal,2016-03-05 19:59:19.342093,2016-03-05 19:59:19.342093,21,Payment,47,Allocation,1211,,TRUE
1594,12,,0.7727272727,reversal,2016-03-05 19:59:19.367501,2016-03-05 19:59:19.367501,21,Payment,47,Allocation,1212,,TRUE
1595,4,0.7727272727,,reversal,2016-03-05 19:59:19.377547,2016-03-05 19:59:19.377547,21,Payment,48,Allocation,1213,,TRUE
1596,13,,0.7727272727,reversal,2016-03-05 19:59:19.390875,2016-03-05 19:59:19.390875,21,Payment,48,Allocation,1214,,TRUE
1597,4,0.7727272727,,reversal,2016-03-05 19:59:19.40166,2016-03-05 19:59:19.40166,21,Payment,49,Allocation,1215,,TRUE
1598,9,,0.7727272727,reversal,2016-03-05 19:59:19.411477,2016-03-05 19:59:19.411477,21,Payment,49,Allocation,1216,,TRUE
1599,4,0.7727272727,,reversal,2016-03-05 19:59:19.421872,2016-03-05 19:59:19.421872,21,Payment,50,Allocation,1217,,TRUE
1600,8,,0.7727272727,reversal,2016-03-05 19:59:19.431898,2016-03-05 19:59:19.431898,21,Payment,50,Allocation,1218,,TRUE
1601,4,0.7727272727,,reversal,2016-03-05 19:59:19.444465,2016-03-05 19:59:19.444465,21,Payment,51,Allocation,1219,,TRUE
1602,11,,0.7727272727,reversal,2016-03-05 19:59:19.456321,2016-03-05 19:59:19.456321,21,Payment,51,Allocation,1220,,TRUE
1603,4,0.7727272727,,reversal,2016-03-05 19:59:19.467937,2016-03-05 19:59:19.467937,21,Payment,52,Allocation,1221,,TRUE
1604,14,,0.7727272727,reversal,2016-03-05 19:59:19.479558,2016-03-05 19:59:19.479558,21,Payment,52,Allocation,1222,,TRUE
1605,4,0.7727272727,,reversal,2016-03-05 19:59:19.490972,2016-03-05 19:59:19.490972,21,Payment,53,Allocation,1223,,TRUE
1606,6,,0.7727272727,reversal,2016-03-05 19:59:19.505314,2016-03-05 19:59:19.505314,21,Payment,53,Allocation,1224,,TRUE
1607,4,0.7727272727,,reversal,2016-03-05 19:59:19.520259,2016-03-05 19:59:19.520259,21,Payment,54,Allocation,1225,,TRUE
1608,5,,0.7727272727,reversal,2016-03-05 19:59:19.538033,2016-03-05 19:59:19.538033,21,Payment,54,Allocation,1226,,TRUE
1609,4,0.7727272727,,reversal,2016-03-05 19:59:19.551819,2016-03-05 19:59:19.551819,21,Payment,159,Allocation,1227,,TRUE
1610,17,,0.7727272727,reversal,2016-03-05 19:59:19.56421,2016-03-05 19:59:19.56421,21,Payment,159,Allocation,1228,,TRUE
1633,6,,20,payment,2016-03-05 20:02:53.350547,2016-03-05 20:02:53.350547,39,Payment,,,,2016-03-01,TRUE
1634,3,20,,receipt,2016-03-05 20:02:53.35623,2016-03-05 20:02:53.35623,39,Payment,,,,2016-03-01,TRUE
1635,5,,96,payment,2016-03-05 20:05:08.389624,2016-03-05 20:05:08.389624,40,Payment,,,,2016-03-01,TRUE
1636,4,96,,receipt,2016-03-05 20:05:08.39252,2016-03-05 20:05:08.39252,40,Payment,,,,2016-03-01,TRUE
1639,11,,50,payment,2016-03-05 20:05:35.227083,2016-03-05 20:05:35.227083,41,Payment,,,,2016-03-02,TRUE
1640,4,50,,receipt,2016-03-05 20:05:35.23113,2016-03-05 20:05:35.23113,41,Payment,,,,2016-03-02,TRUE
1643,6,,388.37,payment,2016-03-06 14:58:09.186535,2016-03-06 14:58:09.186535,42,Payment,,,,2016-02-27,TRUE
1644,4,388.37,,receipt,2016-03-06 14:58:09.192063,2016-03-06 14:58:09.192063,42,Payment,,,,2016-02-27,TRUE
1647,4,388.37,,reversal,2016-03-06 14:59:53.755371,2016-03-06 14:59:53.755371,42,Payment,189,Allocation,1645,,TRUE
1645,4,,388.37,distribution,2016-03-06 14:58:09.22387,2016-03-06 14:59:53.763591,42,Payment,189,Allocation,1647,,TRUE
1648,6,,388.37,reversal,2016-03-06 14:59:53.771645,2016-03-06 14:59:53.771645,42,Payment,189,Allocation,1646,,TRUE
1646,6,388.37,,allocation,2016-03-06 14:58:09.231678,2016-03-06 14:59:53.780226,42,Payment,189,Allocation,1648,,TRUE
1637,4,,96,distribution,2016-03-05 20:05:08.418601,2016-03-06 15:52:39.628296,40,Payment,187,Allocation,1667,,TRUE
1638,5,96,,allocation,2016-03-05 20:05:08.424571,2016-03-06 15:52:39.652339,40,Payment,187,Allocation,1668,,TRUE
1641,4,,50,distribution,2016-03-05 20:05:35.255823,2016-03-06 15:53:53.008181,41,Payment,188,Allocation,1679,,TRUE
1642,11,50,,allocation,2016-03-05 20:05:35.262054,2016-03-06 15:53:53.01959,41,Payment,188,Allocation,1680,,TRUE
1611,4,,0.7727272727,distribution,2016-03-05 19:59:19.574693,2016-03-17 15:21:44.556899,21,Payment,45,Allocation,1801,,TRUE
1612,7,0.7727272727,,allocation,2016-03-05 19:59:19.580672,2016-03-17 15:21:44.623678,21,Payment,45,Allocation,1802,,TRUE
1613,4,,0.7727272727,distribution,2016-03-05 19:59:19.586492,2016-03-17 15:21:44.63572,21,Payment,46,Allocation,1803,,TRUE
1614,3,0.7727272727,,allocation,2016-03-05 19:59:19.592523,2016-03-17 15:21:44.663473,21,Payment,46,Allocation,1804,,TRUE
1615,4,,0.7727272727,distribution,2016-03-05 19:59:19.598836,2016-03-17 15:21:44.675779,21,Payment,47,Allocation,1805,,TRUE
1616,12,0.7727272727,,allocation,2016-03-05 19:59:19.604897,2016-03-17 15:21:44.688251,21,Payment,47,Allocation,1806,,TRUE
1617,4,,0.7727272727,distribution,2016-03-05 19:59:19.610809,2016-03-17 15:21:44.700474,21,Payment,48,Allocation,1807,,TRUE
1618,13,0.7727272727,,allocation,2016-03-05 19:59:19.616037,2016-03-17 15:21:44.711514,21,Payment,48,Allocation,1808,,TRUE
1619,4,,0.7727272727,distribution,2016-03-05 19:59:19.621858,2016-03-17 15:21:44.724349,21,Payment,49,Allocation,1809,,TRUE
1620,9,0.7727272727,,allocation,2016-03-05 19:59:19.627378,2016-03-17 15:21:44.737118,21,Payment,49,Allocation,1810,,TRUE
